Paragraph,Section,Category_ID,Agreement_name
EXHIBIT A scope of Work Objective The objective of this Scope of Work and attachments hereto the SOW is to evaluate the Tektronix LTE Monitoring System for possible integration into Ericsson solutions Trial support and responsibilities lf requested by Ericsson Company will provide Ericsson the following support during the trial Support o Project Sponsor shall be supplied by Company to act as a primary point of contact for any topics that need to be escalated or discussed at a higher level Remote Support shall be provided by Company to assist Ericsson with any issues regarding the software installation configuration and any issues discovered by the testing engineer during on site testing at no charge to Ericsson unless otherwise agreed upon by the parties in this SOW On Site Support shall be provided by Tektronix as mutually agreed by the parties at no charge to Ericsson unless otherwise agreed upon by the parties in this SOW e Installation Installation of the requested software and or hardware shall be provided by Tektronix at no cost to Ericsson unless otherwise agreed upon by the parties in this SOW Trial deliverables As part of the project Tektronix will provide the specific software and or hardware specified in the attachment to this SOW in quantities to be agreed upon by the parties Cost Tektronix will provide any requested software hardware and or services as detailed in this SOW at no charge to Ericsson unless mutually agreed upon by the parties in this SOW Order of Precedence In the event of a conflict between an attachment and the Scope of Work the attachment shall control with respect to the specific project described in that attachment LF TEK11 25065 Fage 6 of 10 EUS WX 11 5171 Rev A Ericsson Confidential END OF PAGE 6 EUS J Doc 52 03 2010,Exhibit_A,26,"Tektronix Trial Agreement (fully executed), effective 4-29-11"
EXHIBIT A TEST SYSTEM Company Company will provide the software for the Andromeda platform and Navigator application for the Trial System Company will provide the necessary map content to conduct a successful evaluation and demonstration of the Trial System Company will install integrate and configure the software supplied for the Trial System Such integration will include the necessary import of the map data integration with MPS WAP GW SMS C MMS C The Test System will be installed in the Ericsson facilities in Plano Texas or such other location s as may be mutually agreed to in writing Any expenses incurred by Company will be covered by Company subject to the terms of the Agreement Ericsson Ericsson will provide the necessary hardware for the Trial System Any expenses incurred by Ericsson will be covered by Ericsson LF TELO6 16982 Page 6 of 6 EUS WX 06 5304 Rev A h u END OF PAGE 6 ,Exhibit_A,26,Telmap Trial Agr executed (original)
EXHIBIT A CLIENT SOFTWARE The diagram below shows a high level technical architecture of the required solution The Operator Specific Application is synonymous with the Push to Talk client application High Level Architecture Push to X wectaging OR veer mage IMS 9INS Service File Services Service Service Service ss Zz Architecture Key TH Component parts of existing Teleca IMS product Required Teleca component s for Ericsson Sprint solution Intellectual property will vest in Teleca Teleca component s NOT required for Ericsson Sprint solution but may be delivered as part of integrated solution Intellectual property ownership will vest in Teleca Required component s specifically designed to meet the Ericsson Sprint requirements Intellectual property ownership will vest in Ericsson on acceptance and final payment for the integrated solution,Exhibit_A,26,Teleca USA Inc Trial Agreement 060107
EXHIBIT A MSN Tellabs 8840 Multi Service Router Base System Components es eT ey 1 Bl Dect ton ey Tellabs 8840 Chassis Shelf Uni must on ondor 0S ti 1 81 8840 DC separately 81 88X0 SCC Tellabs 88X0 Switch and Control Card SCC 82 88X0 ULCA1 Tetlabs 88X0 2M Universal Line Card ULO 81 88X0 SBP Tellabs 88X0 ULC SOC Slot Blanking Panel 10 el ee 1 se lee A S stem Software a Ee Ea Shion i TI PLM Sot Blan ing Panel Be B i 5800 PLM S 5 81 8800 PLMO03C 20 4port 0C 3c S M 1 Multi Service PLM SME IR 2 81 8800 PLMAIMA 20 1 2port OC3 STM 1 T1 E1 ATM IMA SMF IR 2 4port OC 12c STM 4c Multi Service PLM SMF 81 8800 PLM012C 20 IR EE 2 1 dh a tions a SE ares ian i le fe i a 5 81 8800 PP24 149 0246 RR 26 X35 X84 23 MI 1 3 4EIA GS Ora 81 88X0 SM Supplemental Mounting Kit 8840 8860 TT LF Page of EUS WX 06 Rev A END OF PAGE 6,Exhibit_A,26,Tellabs N.A. Trial Agmt. 031708 (signed)
EXHIBIT A TEST SYSTEM Company Company will provide the software for the Andromeda platform and Navigator application for the Trial System Company will provide the necessary map content to conduct a successful evaluation and demonstration of the Trial System Company will install integrate and configure the software supplied for the Trial System Such integration will include the necessary import of the map data integration with MPS WAP GW SMS C MMS C The Test System will be installed in the Ericsson facilities in Plano Texas or such other location s as may be mutually agreed to in writing Any expenses incurred by Company will be covered by Company subject to the terms of the Agreement Ericsson Ericsson will provide the necessary hardware for the Trial System Any expenses incurred by Ericsson will be covered by Ericsson ee ee LF TELO6 16982 Page 6 of 6 EUSAWX 06 5304 Rev A 1 q 3 0 I END OF PAGE 5 Entire Agreement This Agreement including each exhibit attached hereto shall constitute the entire agreement between the parties with respect to the subject matter hereof and shall not be modified except by a writing signed by both parties IN WITNESS WHEREOF each party has caused this Agreement to be executed and delivered by its duly authorized representative as of the Effective Date Telmap Ltd Ericsson Inc ee ee By oy yy wl Name QD 2 6 ae a ee i aly E i i i Tite EO A De a ue in ay Be 6 ee LF TELOG 16962 Page 5 of 6 EUS WX 06 5304 Rev A END OF PAGE 6 ,Exhibit_A,26,Telmap Trial Agreement executed (scanned)
EXHIBIT A TEST SYSTEM Quantity 10 Tive multi sensor trackers 300 replacement value each Dates of Trial October 1 2018 to April 1 2018 Fee for Trial Payable to Tive 3 000 LF TIV18 42957 Page 6 of 6 EUS 18 7506 Rev A END OF PAGE 6 ,Exhibit_A,26,Tive Inc._Trial Agreement_(19928) (Eff.  09.28.18)
EXHIBIT A TEST SYSTEM The purpose of this Test System trial will be to evaluate whether Company s products and services can demonstrate the following 1 Able to decode the RAN event logs for Ericsson and Huawei and load it into the DB for Ericsson to create KPI trace calls etc 2 Able to decode the Core Logs for 3G 4G MME PGW SGSN GGSN 3 CDR logs decode ASN 1 for both Ericsson and Huawei All the parsed output should be in a format to be loaded into a database LF TNA1 7 40112 Page 6 of 6 EUS 17 5003 Rev A END OF PAGE 6 ,Exhibit_A,26,TNSS Global LLC - TA - (Eff. 01-10-2017)
Defined Terms Except as defined herein or otherwise required by the context herein all defined terms used in this Amendment One have the meaning set forth in the Agreement,Defined_Terms,27,
Defined Terms Except as defined herein or otherwise required by the context herein all defined terms used in this Amendment One have the meaning set forth in the Agreement 3,Defined_Terms,27,Amendment 1 to Trial Agreement 2010
Defined Terms Except as defined herein or otherwise required by the context herein all defined terms used in this Amendment One have the meaning set forth in the Agreement,Defined_Terms,27,"Tektronix Texas LLC - Amendment 1 to Trial Agreement (fully executed), effective 2-10-12"
"Defined Terms Except as defined herein or otherwise required by the context herein, all defined terms used in this Amendment One have the meaning set forth in the Agreement",Defined_Terms,27,
